index,metric,point,value
6995,hist_all_cross_node_access,6,1204
6995,hist_all_cross_node_access,7,3921
6995,hist_all_cross_node_access,8,79
6995,hist_all_cross_node_access,9,6
6995,hist_all_cross_node_access,10,1
6995,hist_all_cross_node_access,11,1
6995,hist_all_cross_node_access,12,0
6995,hist_all_cross_node_access,13,1
6996,hist_cross_node_find_depth,0,42119891
6996,hist_cross_node_find_depth,1,3172250
6996,hist_cross_node_find_depth,2,420362
6996,hist_cross_node_find_depth,3,1609
6996,hist_cross_node_find_depth,4,163
6996,hist_cross_node_find_depth,5,8
6996,hist_cross_node_find_depth,6,3
6997,hist_cross_node_read,0,21768104
6997,hist_cross_node_read,1,239173
6997,hist_cross_node_read,2,364985
6997,hist_cross_node_read,3,200282
6997,hist_cross_node_read,4,278403
6997,hist_cross_node_read,5,1225
6997,hist_cross_node_read,6,1207
6997,hist_cross_node_read,7,3674
6997,hist_cross_node_read,8,82
6997,hist_cross_node_read,9,6
6997,hist_cross_node_read,10,1
6997,hist_cross_node_read,11,1
6998,hist_local_find_depth,0,0
6998,hist_local_find_depth,1,24690167
6998,hist_local_find_depth,2,20628043
6998,hist_local_find_depth,3,360767
6998,hist_local_find_depth,4,32770
6998,hist_local_find_depth,5,2390
6998,hist_local_find_depth,6,136
6998,hist_local_find_depth,7,11
6998,hist_local_find_depth,8,2
6999,hist_find_depth,0,0
6999,hist_find_depth,1,22146095
6999,hist_find_depth,2,22243030
6999,hist_find_depth,3,859364
6999,hist_find_depth,4,362870
6999,hist_find_depth,5,89559
6999,hist_find_depth,6,12190
6999,hist_find_depth,7,1092
6999,hist_find_depth,8,77
6999,hist_find_depth,9,8
6999,hist_find_depth,10,1
7000,hist_cross_node_write,0,22839295
7000,hist_cross_node_write,1,17848
7001,hist_all_cross_node_access,0,21768104
7001,hist_all_cross_node_access,1,239173
7001,hist_all_cross_node_access,2,349662
7001,hist_all_cross_node_access,3,215499
7001,hist_all_cross_node_access,4,276178
7001,hist_all_cross_node_access,5,3544
7001,hist_all_cross_node_access,6,1153
7001,hist_all_cross_node_access,7,3739
7001,hist_all_cross_node_access,8,74
7001,hist_all_cross_node_access,9,15
7001,hist_all_cross_node_access,10,1
7001,hist_all_cross_node_access,11,1
7002,hist_cross_node_find_depth,0,42083119
7002,hist_cross_node_find_depth,1,3208934
7002,hist_cross_node_find_depth,2,418984
7002,hist_cross_node_find_depth,3,2933
7002,hist_cross_node_find_depth,4,284
7002,hist_cross_node_find_depth,5,29
7002,hist_cross_node_find_depth,6,3
7003,hist_cross_node_read,0,21724156
7003,hist_cross_node_read,1,357472
7003,hist_cross_node_read,2,321571
7003,hist_cross_node_read,3,185058
7003,hist_cross_node_read,4,254031
7003,hist_cross_node_read,5,5068
7003,hist_cross_node_read,6,2363
7003,hist_cross_node_read,7,7256
7003,hist_cross_node_read,8,144
7003,hist_cross_node_read,9,15
7003,hist_cross_node_read,10,8
7003,hist_cross_node_read,11,1
7004,hist_local_find_depth,0,0
7004,hist_local_find_depth,1,24339944
7004,hist_local_find_depth,2,20585271
7004,hist_local_find_depth,3,708649
7004,hist_local_find_depth,4,74742
7004,hist_local_find_depth,5,5367
7004,hist_local_find_depth,6,300
7004,hist_local_find_depth,7,12
7004,hist_local_find_depth,8,1
7005,hist_find_depth,0,0
7005,hist_find_depth,1,21790858
7005,hist_find_depth,2,22249717
7005,hist_find_depth,3,1149622
7005,hist_find_depth,4,365280
7005,hist_find_depth,5,134459
7005,hist_find_depth,6,22050
7005,hist_find_depth,7,2154
7005,hist_find_depth,8,138
7005,hist_find_depth,9,7
7005,hist_find_depth,10,1
7006,hist_cross_node_write,0,22840204
7006,hist_cross_node_write,1,16939
7007,hist_all_cross_node_access,0,21724156
7007,hist_all_cross_node_access,1,357472
7007,hist_all_cross_node_access,2,308861
7007,hist_all_cross_node_access,3,197660
7007,hist_all_cross_node_access,4,250128
7007,hist_all_cross_node_access,5,9070
7007,hist_all_cross_node_access,6,2283
7007,hist_all_cross_node_access,7,7345
7007,hist_all_cross_node_access,8,134
7007,hist_all_cross_node_access,9,25
7007,hist_all_cross_node_access,10,6
7007,hist_all_cross_node_access,11,3
7008,hist_cross_node_find_depth,0,42074913
7008,hist_cross_node_find_depth,1,3216748
7008,hist_cross_node_find_depth,2,419322
7008,hist_cross_node_find_depth,3,3003
7008,hist_cross_node_find_depth,4,276
7008,hist_cross_node_find_depth,5,23
7008,hist_cross_node_find_depth,6,1
7009,hist_cross_node_read,0,21718276
7009,hist_cross_node_read,1,363232
7009,hist_cross_node_read,2,321732
7009,hist_cross_node_read,3,184983
7009,hist_cross_node_read,4,254085
7009,hist_cross_node_read,5,5100
7009,hist_cross_node_read,6,2334
7009,hist_cross_node_read,7,7246
7009,hist_cross_node_read,8,131
7009,hist_cross_node_read,9,16
7009,hist_cross_node_read,10,7
7009,hist_cross_node_read,11,1
7010,hist_local_find_depth,0,0
7010,hist_local_find_depth,1,24329105
7010,hist_local_find_depth,2,20585208
7010,hist_local_find_depth,3,718288
7010,hist_local_find_depth,4,76108
7010,hist_local_find_depth,5,5274
7010,hist_local_find_depth,6,285
7010,hist_local_find_depth,7,18
7011,hist_find_depth,0,0
7011,hist_find_depth,1,21778326
7011,hist_find_depth,2,22247084
7011,hist_find_depth,3,1162835
7011,hist_find_depth,4,365571
7011,hist_find_depth,5,135905
7011,hist_find_depth,6,22268
7011,hist_find_depth,7,2150
7011,hist_find_depth,8,140
7011,hist_find_depth,9,7
7012,hist_cross_node_write,0,22840198
7012,hist_cross_node_write,1,16945
7013,hist_all_cross_node_access,0,21718276
7013,hist_all_cross_node_access,1,363232
7013,hist_all_cross_node_access,2,309036
7013,hist_all_cross_node_access,3,197567
7013,hist_all_cross_node_access,4,250181
7013,hist_all_cross_node_access,5,9105
7013,hist_all_cross_node_access,6,2248
7013,hist_all_cross_node_access,7,7343
7013,hist_all_cross_node_access,8,120
7013,hist_all_cross_node_access,9,27
7013,hist_all_cross_node_access,10,5
7013,hist_all_cross_node_access,11,3
7014,hist_cross_node_find_depth,0,42102982
7014,hist_cross_node_find_depth,1,3198358
7014,hist_cross_node_find_depth,2,409677
7014,hist_cross_node_find_depth,3,2972
7014,hist_cross_node_find_depth,4,271
7014,hist_cross_node_find_depth,5,25
7014,hist_cross_node_find_depth,6,1
7015,hist_cross_node_read,0,21739478
7015,hist_cross_node_read,1,358812
7015,hist_cross_node_read,2,315066
7015,hist_cross_node_read,3,180261
7015,hist_cross_node_read,4,248443
7015,hist_cross_node_read,5,5093
7015,hist_cross_node_read,6,2469
7015,hist_cross_node_read,7,7373
7015,hist_cross_node_read,8,126
7015,hist_cross_node_read,9,17
7015,hist_cross_node_read,10,5
7016,hist_local_find_depth,0,0
7016,hist_local_find_depth,1,24350002
7016,hist_local_find_depth,2,20549374
7016,hist_local_find_depth,3,733529
7016,hist_local_find_depth,4,76154
7016,hist_local_find_depth,5,4944
7016,hist_local_find_depth,6,274
7016,hist_local_find_depth,7,9
7017,hist_find_depth,0,0
7017,hist_find_depth,1,21808046
7017,hist_find_depth,2,22216922
7017,hist_find_depth,3,1172964
7017,hist_find_depth,4,359617
7017,hist_find_depth,5,133568
7017,hist_find_depth,6,21178
7017,hist_find_depth,7,1865
7017,hist_find_depth,8,124
7017,hist_find_depth,9,2
7018,hist_cross_node_write,0,22840145
7018,hist_cross_node_write,1,16998
7019,hist_all_cross_node_access,0,21739478
7019,hist_all_cross_node_access,1,358811
7019,hist_all_cross_node_access,2,302415
7019,hist_all_cross_node_access,3,192799
7019,hist_all_cross_node_access,4,244448
7019,hist_all_cross_node_access,5,9195
7019,hist_all_cross_node_access,6,2368
7019,hist_all_cross_node_access,7,7481
7019,hist_all_cross_node_access,8,119
7019,hist_all_cross_node_access,9,24
7019,hist_all_cross_node_access,10,5
7020,hist_cross_node_find_depth,0,36294877
7020,hist_cross_node_find_depth,1,9398226
7020,hist_cross_node_find_depth,2,19415
7020,hist_cross_node_find_depth,3,1627
7020,hist_cross_node_find_depth,4,133
7020,hist_cross_node_find_depth,5,7
7020,hist_cross_node_find_depth,6,1
7021,hist_cross_node_read,0,15490573
7021,hist_cross_node_read,1,6781194
7021,hist_cross_node_read,2,486986
7021,hist_cross_node_read,3,27215
7021,hist_cross_node_read,4,68821
7021,hist_cross_node_read,5,1330
7021,hist_cross_node_read,6,876
7021,hist_cross_node_read,7,90
7021,hist_cross_node_read,8,49
7021,hist_cross_node_read,9,6
7021,hist_cross_node_read,10,2
7021,hist_cross_node_read,11,0
7021,hist_cross_node_read,12,1
7022,hist_local_find_depth,0,104572
7022,hist_local_find_depth,1,28089032
7022,hist_local_find_depth,2,16667911
7022,hist_local_find_depth,3,714625
7022,hist_local_find_depth,4,118285
7022,hist_local_find_depth,5,17160
7022,hist_local_find_depth,6,2398
7022,hist_local_find_depth,7,271
7022,hist_local_find_depth,8,32
7023,hist_find_depth,0,77
7023,hist_find_depth,1,19795190
7023,hist_find_depth,2,24338050
7023,hist_find_depth,3,1266013
7023,hist_find_depth,4,265267
7023,hist_find_depth,5,42789
7023,hist_find_depth,6,6030
7023,hist_find_depth,7,768
7023,hist_find_depth,8,96
7023,hist_find_depth,9,6
7024,hist_cross_node_write,0,22839450
7024,hist_cross_node_write,1,17692
7024,hist_cross_node_write,2,1
7025,hist_all_cross_node_access,0,15490573
7025,hist_all_cross_node_access,1,6781192
7025,hist_all_cross_node_access,2,471670
7025,hist_all_cross_node_access,3,42494
7025,hist_all_cross_node_access,4,66607
7025,hist_all_cross_node_access,5,3571
7025,hist_all_cross_node_access,6,824
7025,hist_all_cross_node_access,7,154
7025,hist_all_cross_node_access,8,43
7025,hist_all_cross_node_access,9,12
7025,hist_all_cross_node_access,10,2
7025,hist_all_cross_node_access,11,0
7025,hist_all_cross_node_access,12,1
7026,hist_cross_node_find_depth,0,36293503
7026,hist_cross_node_find_depth,1,9399794
7026,hist_cross_node_find_depth,2,19281
7026,hist_cross_node_find_depth,3,1559
7026,hist_cross_node_find_depth,4,144
7026,hist_cross_node_find_depth,5,4
7026,hist_cross_node_find_depth,6,1
7027,hist_cross_node_read,0,15489369
7027,hist_cross_node_read,1,6781421
7027,hist_cross_node_read,2,487923
7027,hist_cross_node_read,3,27362
7027,hist_cross_node_read,4,68727
7027,hist_cross_node_read,5,1314
7027,hist_cross_node_read,6,873
7027,hist_cross_node_read,7,88
7027,hist_cross_node_read,8,56
7027,hist_cross_node_read,9,8
7027,hist_cross_node_read,10,2
7028,hist_local_find_depth,0,104426
7028,hist_local_find_depth,1,28093674
7028,hist_local_find_depth,2,16669482
7028,hist_local_find_depth,3,711782
7028,hist_local_find_depth,4,115890
7028,hist_local_find_depth,5,16513
7028,hist_local_find_depth,6,2212
7028,hist_local_find_depth,7,275
7028,hist_local_find_depth,8,28
7028,hist_local_find_depth,9,4
7029,hist_find_depth,0,77
7029,hist_find_depth,1,19797225
7029,hist_find_depth,2,24341778
7029,hist_find_depth,3,1264309
7029,hist_find_depth,4,262486
7029,hist_find_depth,5,41890
7029,hist_find_depth,6,5659
7029,hist_find_depth,7,766
7029,hist_find_depth,8,82
7029,hist_find_depth,9,13
7029,hist_find_depth,10,1
7030,hist_cross_node_write,0,22839418
7030,hist_cross_node_write,1,17725
7031,hist_all_cross_node_access,0,15489369
7031,hist_all_cross_node_access,1,6781419
7031,hist_all_cross_node_access,2,472534
7031,hist_all_cross_node_access,3,42709
7031,hist_all_cross_node_access,4,66566
7031,hist_all_cross_node_access,5,3510
7031,hist_all_cross_node_access,6,811
7031,hist_all_cross_node_access,7,158
7031,hist_all_cross_node_access,8,55
7031,hist_all_cross_node_access,9,10
7031,hist_all_cross_node_access,10,2
7032,hist_cross_node_find_depth,0,36293389
7032,hist_cross_node_find_depth,1,9399863
7032,hist_cross_node_find_depth,2,19276
7032,hist_cross_node_find_depth,3,1614
7032,hist_cross_node_find_depth,4,138
7032,hist_cross_node_find_depth,5,4
7032,hist_cross_node_find_depth,6,2
7033,hist_cross_node_read,0,15489193
7033,hist_cross_node_read,1,6781777
7033,hist_cross_node_read,2,487857
7033,hist_cross_node_read,3,27365
7033,hist_cross_node_read,4,68616
7033,hist_cross_node_read,5,1308
7033,hist_cross_node_read,6,873
7033,hist_cross_node_read,7,87
7033,hist_cross_node_read,8,60
7033,hist_cross_node_read,9,3
7033,hist_cross_node_read,10,3
7033,hist_cross_node_read,11,0
7033,hist_cross_node_read,12,1
7034,hist_local_find_depth,0,104843
7034,hist_local_find_depth,1,28084970
7034,hist_local_find_depth,2,16663906
7034,hist_local_find_depth,3,717557
7034,hist_local_find_depth,4,121794
7034,hist_local_find_depth,5,18273
7034,hist_local_find_depth,6,2591
7034,hist_local_find_depth,7,306
7034,hist_local_find_depth,8,45
7034,hist_local_find_depth,9,1
7035,hist_find_depth,0,77
7035,hist_find_depth,1,19792211
7035,hist_find_depth,2,24332166
7035,hist_find_depth,3,1269580
7035,hist_find_depth,4,268953
7035,hist_find_depth,5,44050
7035,hist_find_depth,6,6331
7035,hist_find_depth,7,790
7035,hist_find_depth,8,121
7035,hist_find_depth,9,7
7036,hist_cross_node_write,0,22839441
7036,hist_cross_node_write,1,17702
7037,hist_all_cross_node_access,0,15489193
7037,hist_all_cross_node_access,1,6781777
7037,hist_all_cross_node_access,2,472479
7037,hist_all_cross_node_access,3,42696
7037,hist_all_cross_node_access,4,66468
7037,hist_all_cross_node_access,5,3492
7037,hist_all_cross_node_access,6,819
7037,hist_all_cross_node_access,7,152
7037,hist_all_cross_node_access,8,55
7037,hist_all_cross_node_access,9,8
7037,hist_all_cross_node_access,10,2
7037,hist_all_cross_node_access,11,1
7037,hist_all_cross_node_access,12,1
7038,hist_cross_node_find_depth,0,36531101
7038,hist_cross_node_find_depth,1,9148812
7038,hist_cross_node_find_depth,2,32139
7038,hist_cross_node_find_depth,3,2071
7038,hist_cross_node_find_depth,4,155
7038,hist_cross_node_find_depth,5,7
7038,hist_cross_node_find_depth,6,1
7039,hist_cross_node_read,0,15634140
7039,hist_cross_node_read,1,6680398
7039,hist_cross_node_read,2,436612
7039,hist_cross_node_read,3,25441
7039,hist_cross_node_read,4,76765
7039,hist_cross_node_read,5,1233
7039,hist_cross_node_read,6,2282
7039,hist_cross_node_read,7,83
7039,hist_cross_node_read,8,176
7039,hist_cross_node_read,9,6
7039,hist_cross_node_read,10,6
7039,hist_cross_node_read,11,0
7039,hist_cross_node_read,12,1
7040,hist_local_find_depth,0,101955
7040,hist_local_find_depth,1,27181125
7040,hist_local_find_depth,2,17115721
7040,hist_local_find_depth,3,1157724
7040,hist_local_find_depth,4,137473
7040,hist_local_find_depth,5,17692
7040,hist_local_find_depth,6,2315
7040,hist_local_find_depth,7,257
7040,hist_local_find_depth,8,22
7040,hist_local_find_depth,9,2
7041,hist_find_depth,0,81
7041,hist_find_depth,1,19364821
7041,hist_find_depth,2,24078188
7041,hist_find_depth,3,1906137
7041,hist_find_depth,4,312780
7041,hist_find_depth,5,45407
7041,hist_find_depth,6,6022
7041,hist_find_depth,7,774
7041,hist_find_depth,8,62
7041,hist_find_depth,9,12
7041,hist_find_depth,10,1
7041,hist_find_depth,11,1
7042,hist_cross_node_write,0,22838610
7042,hist_cross_node_write,1,18533
7043,hist_all_cross_node_access,0,15634140
7043,hist_all_cross_node_access,1,6680397
7043,hist_all_cross_node_access,2,425669
7043,hist_all_cross_node_access,3,36349
7043,hist_all_cross_node_access,4,69470
7043,hist_all_cross_node_access,5,8557
7043,hist_all_cross_node_access,6,2097
7043,hist_all_cross_node_access,7,274
7043,hist_all_cross_node_access,8,157
7043,hist_all_cross_node_access,9,26
7043,hist_all_cross_node_access,10,5
7043,hist_all_cross_node_access,11,1
7043,hist_all_cross_node_access,12,1
7044,hist_cross_node_find_depth,0,36533503
7044,hist_cross_node_find_depth,1,9146720
7044,hist_cross_node_find_depth,2,31820
7044,hist_cross_node_find_depth,3,2060
7044,hist_cross_node_find_depth,4,170
7044,hist_cross_node_find_depth,5,13
7045,hist_cross_node_read,0,15638433
7045,hist_cross_node_read,1,6680412
7045,hist_cross_node_read,2,432710
7045,hist_cross_node_read,3,25405
7045,hist_cross_node_read,4,76449
7045,hist_cross_node_read,5,1207
7045,hist_cross_node_read,6,2255
7045,hist_cross_node_read,7,79
7045,hist_cross_node_read,8,176
7045,hist_cross_node_read,9,3
7045,hist_cross_node_read,10,13
7045,hist_cross_node_read,11,1
7046,hist_local_find_depth,0,101692
7046,hist_local_find_depth,1,27177368
7046,hist_local_find_depth,2,17102692
7046,hist_local_find_depth,3,1168143
7046,hist_local_find_depth,4,143029
7046,hist_local_find_depth,5,18660
7046,hist_local_find_depth,6,2393
7046,hist_local_find_depth,7,274
7046,hist_local_find_depth,8,32
7046,hist_local_find_depth,9,3
7047,hist_find_depth,0,80
7047,hist_find_depth,1,19360178
7047,hist_find_depth,2,24074213
7047,hist_find_depth,3,1904229
7047,hist_find_depth,4,320890
7047,hist_find_depth,5,47587
7047,hist_find_depth,6,6221
7047,hist_find_depth,7,790
7047,hist_find_depth,8,84
7047,hist_find_depth,9,13
7047,hist_find_depth,10,1
7048,hist_cross_node_write,0,22838685
7048,hist_cross_node_write,1,18458
7049,hist_all_cross_node_access,0,15638433
7049,hist_all_cross_node_access,1,6680411
7049,hist_all_cross_node_access,2,421548
7049,hist_all_cross_node_access,3,36522
7049,hist_all_cross_node_access,4,69458
7049,hist_all_cross_node_access,5,8240
7049,hist_all_cross_node_access,6,2071
7049,hist_all_cross_node_access,7,265
7049,hist_all_cross_node_access,8,162
7049,hist_all_cross_node_access,9,19
7049,hist_all_cross_node_access,10,12
7049,hist_all_cross_node_access,11,2
7050,hist_cross_node_find_depth,0,36533419
7050,hist_cross_node_find_depth,1,9146834
7050,hist_cross_node_find_depth,2,31753
7050,hist_cross_node_find_depth,3,2099
7050,hist_cross_node_find_depth,4,178
7050,hist_cross_node_find_depth,5,3
7051,hist_cross_node_read,0,15638377
7051,hist_cross_node_read,1,6680293
7051,hist_cross_node_read,2,432927
7051,hist_cross_node_read,3,25534
7051,hist_cross_node_read,4,76268
7051,hist_cross_node_read,5,1229
7051,hist_cross_node_read,6,2246
7051,hist_cross_node_read,7,84
7051,hist_cross_node_read,8,172
7051,hist_cross_node_read,9,3
7051,hist_cross_node_read,10,10
7052,hist_local_find_depth,0,101619
7052,hist_local_find_depth,1,27171780
7052,hist_local_find_depth,2,17105278
7052,hist_local_find_depth,3,1170005
7052,hist_local_find_depth,4,143725
7052,hist_local_find_depth,5,19065
7052,hist_local_find_depth,6,2512
7052,hist_local_find_depth,7,281
7052,hist_local_find_depth,8,21
7053,hist_find_depth,0,80
7053,hist_find_depth,1,19354789
7053,hist_find_depth,2,24076693
7053,hist_find_depth,3,1905807
7053,hist_find_depth,4,321501
7053,hist_find_depth,5,47930
7053,hist_find_depth,6,6598
7053,hist_find_depth,7,798
7053,hist_find_depth,8,87
7053,hist_find_depth,9,3
7054,hist_cross_node_write,0,22838666
7054,hist_cross_node_write,1,18477
7055,hist_all_cross_node_access,0,15638377
7055,hist_all_cross_node_access,1,6680292
7055,hist_all_cross_node_access,2,421631
7055,hist_all_cross_node_access,3,36775
7055,hist_all_cross_node_access,4,69414
7055,hist_all_cross_node_access,5,8136
7055,hist_all_cross_node_access,6,2057
7055,hist_all_cross_node_access,7,276
